Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
Save the stories about when you soiled yourself until at least the fourth date .,no-unit,,,,,,,,,,,,,,,
You don't want to waste these comedy gold stories on someone you might only see a couple of times .,assumption,,,,,,,,,,,,,,,
"When it comes to defecating stories , you don't want to unload your A-list stories on someone who might not be worthy .",assumption,,,,,,,,,,,,,,,
"This is a journey of discovery , so temporarily hold some mystery back .",assumption,,,,,,,,,,,,,,,
4) Do find out their politics .,assumption,,,,,,,,,,,,,,,
Life is too short to waste on someone who thinks Hitler had a point .,common-ground,,,,,,,,,,,,,,,
"It is good to surround yourself with people with different views to your own because arguments are fun , but everyone has their red-line issues and you might as well shake them down on these before you spend too much on booze .",assumption,,,,,,,,,,,,,,,
"So try to turn the conversation round to Ched Evans, free speech or the order of greatness of the Star Wars films (which for reference is: episode V, episode IV, Episode VI , episodes I-III don't exist and should never be mentioned) .",assumption,,,,,,,,,,,,,,,
"If you feel they're wildly wrong on any of these subjects , shriek that you've left the oven on and run .",assumption,,,,,,,,,,,,,,,
5) Don't talk about your ex(es) all night .,assumption,,,,,,,,,,,,,,,
"You may like to use every opportunity to talk about the profound personality flaws of your former lovers , but it's rather ungallant and makes you look slightly like a psychopath .",assumption,,,,,,,,,,,,,,,
"You want to hint at the fact that you have been in a relationship before , as it implies that there are human beings who don't find your regular presence completely loathsome .",assumption,,,,,,,,,,,,,,,
"But make sure you don't get a nervous tick when you talk about it or start stabbing the table - these are what are known as ""giveaways"" .",assumption,,,,,,,,,,,,,,,
"In general ,  we have to be a little wary of claims that science holds the key to love , as many myths abound .",assumption,,,,,,,,,,,,,,,
"For instance ,  pheromones don't work in humans .",assumption,,,,,,,,,,,,,,,
"Dopamine is released when you're in love and when you eat chocolate , but also when you take cocaine and smoke fags , and the latter two may very well hamper your success at relationships .",assumption,,,,,,,,,,,,,,,
Other research shows that you increase your chances of falling in love if you ask just 36 questions and then stare into their eyes for four minutes .,statistics,,,,,,,,,,,,,,,
"Which looks a lot like just showing an interest in someone and finding out you have things in common, so not exactly rocket science .",assumption,,,,,,,,,,,,,,,
"Which looks a lot like just showing an interest in someone and finding out you have things in common, so not exactly rocket science .",assumption,,,,,,,,,,,,,,,
"What stops a man from beating up and raping his female partner? According to research published today, it is not sanctions imposed by the criminal justice system, such as prison or probation, but attending a course with other abusers .",statistics,,,,,,,,,,,,,,,
"""Domestic violence perpetrator programmes (DVPPs): steps towards change"" , by the feminist academics Liz Kelly and Nicole Westmarland, is based on interviews with men who attend programmes that aim to re-educate them about their behaviour to improve the safety of women and children .",anecdote,,,,,,,,,,,,,,,
"The research  - which also draws on the experiences of partners of the violent men, a small number of children and the staff of these programmes - finds that ""the vast majority of men who abuse their partners stop their physical and sexual violence if they attend a DVPP"" and that such programmes ""could play an important role in the quest to end domestic violence"" .",testimony,,,,,,,,,,,,,,,
Some of the figures look impressive .,assumption,,,,,,,,,,,,,,,
"For example , before attending the programme a third of men asked women to perform sexual acts against their wishes , but none did so after taking part .",statistics,,,,,,,,,,,,,,,
Cases of the men using a weapon against their partner reduced from 29% to nil .,statistics,,,,,,,,,,,,,,,
But there are other findings that give me cause for concern .,assumption,,,,,,,,,,,,,,,
"Ninety per cent of the men interviewed had, prior to the course, made excuses about and attempted to justify their abusive behaviour .",statistics,,,,,,,,,,,,,,,
"After the course, this tendency had barely reduced at all, with almost three-quarters of the men still making excuses .",statistics,,,,,,,,,,,,,,,
"Over the years , when making plain my scepticism about DVPPs I have been told that the aim of such courses is to make perpetrators accountable and get them to face up to what they have done .",anecdote,,,,,,,,,,,,,,,
This finding shows that this is one of the weakest outcomes .,assumption,,,,,,,,,,,,,,,
"What about prevention of domestic violence? Does the existence of these courses deter others from using their fists to settle an argument? On average, two women in England and Wales die each week as a result of domestic violence, a figure that has remained constant for decades .",assumption,,,,,,,,,,,,,,,
"I can't imagine a government - led information campaign with the slogan , ""Violent men beware! Beat up your wife and go on a course"" .",assumption,,,,,,,,,,,,,,,
"Over half of the women reported feeling ""very safe"" after the programme, compared with less than one in 10 before it .",statistics,,,,,,,,,,,,,,,
But that leaves almost half of the women still in fear .,statistics,,,,,,,,,,,,,,,
One major tactic used by violent men is to control the household finances so that the woman is totally reliant on him and has no means of escape .,assumption,,,,,,,,,,,,,,,
"The research found that after DVPP, this behaviour changed ""only marginally"" .",statistics,,,,,,,,,,,,,,,
There is also some evidence that DVPPs do not necessarily encourage women to leave violent men .,assumption,,,,,,,,,,,,,,,
The researchers used a control group of women who were accessing support for domestic violence but whose partner was not attending a DVPP in order to compare results .,no-unit,,,,,,,,,,,,,,,
"The control group also reported a significant reduction in violence from the men, but were more likely to end the relationship with the abuser than the women whose partners were attending a DVPP .",statistics,,,,,,,,,,,,,,,
"Perhaps such programmes act as marriage guidance counselling and help keep couples together? Is this not dangerous?  The impression given by the widespread acceptability of these programmes is that those who beat and rape their partners are in need of support and help, not punishment .",assumption,,,,,,,,,,,,,,,
"There are moves by the Home Office to roll out restorative justice measures in cases of sexual and domestic violence , and a recent government inquiry into stalking legislation posed the question of whether ""treatment programmes should be available for perpetrators and , if so , what should be their content?""  According to Nicole Westmarland, one of the report authors , ""we have hardly any knowledge about how things like probation, fines, or even prison affect men's attitudes and behaviours towards women"" .",testimony,,,,,,,,,,,,,,,
"This is true, but mainly because so few perpetrators are held to account by the courts .",assumption,,,,,,,,,,,,,,,
We appear to have given up the battle to have domestic violence treated as a crime like any other  - which used to be the feminist mantra - and have now declared the criminal justice system unfit for purpose in dealing with violence in the home .,assumption,,,,,,,,,,,,,,,
We should not be giving up on the justice system before its potential effectiveness has been truly tested .,assumption,,,,,,,,,,,,,,,
There are many ways its approach to domestic violence could be improved .,assumption,,,,,,,,,,,,,,,
"Pilot programmes should be rolled out nationwide , directing police to mandatorily arrest those who have committed acts of violence towards partners or ex-partners .",assumption,,,,,,,,,,,,,,,
"This way , perpetrators will realise that it is not the decision of their victims to send them to court , so victims will be in no further danger of revenge for doing so .",assumption,,,,,,,,,,,,,,,
The Crown Prosecution Service needs to take a more robust approach in getting perpetrators to court and speed up the process so the victim does not have to wait months for an outcome .,assumption,,,,,,,,,,,,,,,
"During this process, the victims involved should be protected and supported by state-funded initiatives .",assumption,,,,,,,,,,,,,,,
