Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
"At the end of 2012, only 1.4 percent of all electricity produced was from renewable resources .",statistics,,,,,,,,,,,,,,,
"Meanwhile in 2013, the Supreme Court lifted an embargo on Chevron's assets in Argentina , so it could enter into an agreement to exploit the shale gas site at Vaca Muerta, in the province of Neuquen .",anecdote,,,,,,,,,,,,,,,
"Chevron , which has been condemned by courts in Ecuador for environmental damage , has pledged $1.5bn to develop it .",anecdote,,,,,,,,,,,,,,,
"Each of the 1,500 planned fracking wells will use up to 12 million litres of water .",anecdote,,,,,,,,,,,,,,,
The Mapuche indigenous communities living nearby oppose the development as it will increase contamination of their subterranean water supply .,anecdote,,,,,,,,,,,,,,,
"Argentina is the third largest producer of soy after the US and Brazil, exporting practically all of its production to Europe and China and providing much needed revenue for the government at a time when it faces increased demands to pay its external debts .",statistics,,,,,,,,,,,,,,,
The use of soy for biofuels has promoted deforestation and its expansion has generated enormous greenhouse gas emissions due to the loss of forest mass and the changes in the use of the land .,assumption,,,,,,,,,,,,,,,
"Thanks to a reduction in the taxation of biofuel exports and other tax incentives, the production of biodiesel reached a historical record in September 2014 , totalling nearly 1.9m tonnes in the first nine months of 2014 .",statistics,,,,,,,,,,,,,,,
"In the last few years, the area for maize cultivation for biofuel has increased .",anecdote,,,,,,,,,,,,,,,
"Greenpeace points out that corn-based bioethanol has an extremely poor energetic balance , while civil society organisations question the use of agricultural land to produce grains to feed machines rather than people .",testimony,,,,,,,,,,,,,,,
"Still ,  there are signs of hope .",assumption,,,,,,,,,,,,,,,
"On December 3, the Argentinean Senate approved tax incentives for the generation of electricity from renewable energy sources .",anecdote,,,,,,,,,,,,,,,
The Chamber of Deputies is likely to make it law next year .,assumption,,,,,,,,,,,,,,,
"But in light of Argentina's environmental record, there is clearly a lot of work yet to be done and many more laws and policies to be implemented .",assumption,,,,,,,,,,,,,,,
"But in light of Argentina's environmental record, there is clearly a lot of work yet to be done and many more laws and policies to be implemented .",assumption,,,,,,,,,,,,,,,
"For Armenia, its role as a reliable partner and ally of Russia has never faced any real challenge .",assumption,,,,,,,,,,,,,,,
Much of this reliance on Russia stems from essential security and economic concerns .,assumption,,,,,,,,,,,,,,,
"Armenia's security reliance on Russia is driven by a virtual state of war with neighbouring Azerbaijan , rooted in the Nagorno-Karabakh conflict, only exacerbated by the absence of ""normal"" diplomatic relations and closed border with Turkey .",assumption,,,,,,,,,,,,,,,
"And with the Turkish refusal to recognise the Armenian genocide , this threat perception is only magnified .",assumption,,,,,,,,,,,,,,,
"For small, landlocked Armenia, a strategic alliance with Russia is generally accepted as essential in the face of such inherent insecurity .",assumption,,,,,,,,,,,,,,,
"And beyond an imperative of security, Armenia also depends on Russia as a crucial source of remittances , or money sent home by large numbers of Armenians living and working in Russia .",assumption,,,,,,,,,,,,,,,
"Yet ,  there is a surprisingly intense debate now under way within Armenia that seriously questions these fundamental pillars of the Armenian-Russian relationship .",assumption,,,,,,,,,,,,,,,
New challenge .,no-unit,,,,,,,,,,,,,,,
"More specifically, this new challenge to Armenia's traditional reliance on Russia is driven by two significant factors: tragedy and timing .",assumption,,,,,,,,,,,,,,,
"A tragedy first triggered this turnabout when a rogue Russian soldier killed an entire Armenian family , save for a six-month-old infant who later died of his stab wounds, in Gyumri, Armenia .",assumption,,,,,,,,,,,,,,,
Gyumri is the country's second-largest city and the host of the Russian military base .,common-ground,,,,,,,,,,,,,,,
"That senseless act of random violence in the early morning hours of January 12, sparked an immediate and spontaneous outpouring of grief and mourning .",anecdote,,,,,,,,,,,,,,,
"But the initial shock and grief quickly turned to outrage , as Russian military officials seemed to take charge of the case with a heavy-handed disdain and disregard for local sensitivities .",assumption,,,,,,,,,,,,,,,
That perception was only deepened when Armenian officials were slow to respond or react .,assumption,,,,,,,,,,,,,,,
"It was this mishandling of the tragedy , even more than the murder itself, that then triggered a series of demonstrations and protests by local Armenians in Gyumri .",assumption,,,,,,,,,,,,,,,
"Fearing that the Russian conscript would be moved from his detention within the Russian base and likely returned to Moscow , local residents demanded that the self-confessed soldier be turned over to Armenian authorities .",anecdote,,,,,,,,,,,,,,,
Calming tensions .,no-unit,,,,,,,,,,,,,,,
"For its part , local Armenian officials and the prosecutor general scurried to calm tensions by first announcing that Armenian investigators were actively participating in the interrogation of the soldier , and then , once that did little to appease the protesters , vowed that the soldier would be tried in Armenia .",anecdote,,,,,,,,,,,,,,,
"Amid the Armenian officials' wrangling over the legal process of the case, the absence of any higher level Armenian officials, and the failure of the Armenian president to declare a day of mourning or even make a statement , only escalated the tension .",assumption,,,,,,,,,,,,,,,
"And days later , no Armenian official attended the funeral of the murdered family , thereby triggering a fresh wave of indignant protests in the city , that later spread to the capital, Yerevan .",anecdote,,,,,,,,,,,,,,,
The protests soon moved to the Russian consulate in Gyumri before culminating in a march on the Russian base as protesters broke through a police cordon to enter the base itself .,anecdote,,,,,,,,,,,,,,,
"Yet ,  there is a deeper context to this public anger .",assumption,,,,,,,,,,,,,,,
"In fact ,  that family is only the latest victim in murders and shootings by Russian servicemen stationed at the Russian military base .",assumption,,,,,,,,,,,,,,,
"In 1999, two drunk Russian soldiers opened fire on a local market in the city , killing two and injuring dozens of others .",anecdote,,,,,,,,,,,,,,,
"And in 2013, two children were killed by unexploded ordnance on an unguarded tank firing range on the premises of the Russian base .",anecdote,,,,,,,,,,,,,,,
Bad timing .,no-unit,,,,,,,,,,,,,,,
"Against this backdrop, the tragedy has also raised renewed questions of base security, with outrage that the armed soldier who reportedly deserted his post triggered no notice or alarm by Russian military personnel at the base .",assumption,,,,,,,,,,,,,,,
"Although this tragedy has prompted a new challenge to Armenian-Russian relations , it is also exacerbated by a second factor, timing .",assumption,,,,,,,,,,,,,,,
"The timing of this tragedy could not be much worse, for several reasons .",assumption,,,,,,,,,,,,,,,
